"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"msedgewebview2","1","176","2358536589312","24035328","9355264","11976","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Microsoft\Office\16.0\Wef\webview2\9425a527-4474-49e7-8562-cdf141105da4_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17932.20638 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=2324,i,1031768356004046925,14353252442043641364,524288 --field-trial-handle=1776,i,3027838668310614972,15452650763782034046,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=1956 /prefetch:13 /pfhostedapp:8571fc470b1fc28a32b1f8834ff08cd3f95e01f9","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.609375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4008","8",,"False","2/6/2026 8:22:36 AM",,"3208",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11976","11976","9355264","9355264","790888","790888","10076160","10076160","24162304","24162304","2358570143744","633098240","True","Normal","9355264","9355264","4095","1",,"System.Diagnostics.ProcessThreadCollection","176","2358536589312","599543808","False",,,,"24035328","24035328",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.1875000","00:00:00.6093750","00:00:00.4218750","msedgewebview2","0","","True",,
"msedgewebview2","1","355","2358777159680","26787840","13197312","21664","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.BingWallpaper_8wekyb3d8bbwe\LocalState\BingWallpaper_Widget\1001\EBWebView"" --webview-exe-name=BingWallpaper.exe --webview-exe-version=1.0.0+0d2f81193b1c25244c15577e7386727757cfc701 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2012,i,2328190856653467289,13917025585275536078,524288 --field-trial-handle=1860,i,7842764361535631090,973495359969872645,262144 --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=1904 /prefetch:11 /pfhostedapp:9e9b01e4906d32876ada638c7c2cb8e963af7984","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","1.265625","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6000","8",,"False","2/6/2026 8:22:42 AM",,"4500",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21664","21664","13197312","13197312","875304","875304","14479360","14479360","40226816","40226816","2358860492800","923447296","True","Normal","13197312","13197312","4095","1",,"System.Diagnostics.ProcessThreadCollection","355","2358777159680","840114176","False",,,,"26787840","26787840",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.6406250","00:00:01.2656250","00:00:00.6250000","msedgewebview2","0","","True",,
"msedgewebview2","1","403","3814214443008","16592896","377520128","40984","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2601.57101.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1770394691914623 --launch-time-ticks=181451457 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=4280,i,13224861948180536593,9841129428565023067,2097152 --field-trial-handle=1840,i,16935376895161629203,1000980620626914723,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=4288 /pfhostedapp:9c3f38f8d4beadf8882fd777de676b889b63c50a /prefetch:1","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","50.375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5988","4",,"False","2/6/2026 8:21:13 AM",,"6500",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","40984","40984","377520128","377520128","858856","858856","707551232","707551232","742322176","742322176","3815115640832","1184681984","True","Idle","377520128","377520128","4095","1",,"System.Diagnostics.ProcessThreadCollection","403","3814214443008","283484160","False",,,,"16592896","16592896",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:03.8437500","00:00:50.3750000","00:00:46.5312500","msedgewebview2","0","","True",,
"msedgewebview2","1","182","2358571323392","6012928","11415552","12792","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2601.57101.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=2384,i,10279886619900058936,693905514142699504,524288 --field-trial-handle=1840,i,16935376895161629203,1000980620626914723,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2396 /prefetch:13 /pfhostedapp:9c3f38f8d4beadf8882fd777de676b889b63c50a","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.296875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4848","8",,"False","2/6/2026 8:21:13 AM",,"6608",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12792","12792","11415552","11415552","791144","791144","13586432","13586432","24358912","24358912","2358588100608","651055104","True","Normal","11415552","11415552","4095","1",,"System.Diagnostics.ProcessThreadCollection","182","2358571323392","634277888","False",,,,"6012928","6012928",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.2031250","00:00:00.2968750","00:00:00.0937500","msedgewebview2","0","","True",,
"msedgewebview2","1","344","2358743273472","15470592","17850368","21392","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2601.57101.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=1932,i,10653629676835380774,13410411660103915348,524288 --field-trial-handle=1840,i,16935376895161629203,1000980620626914723,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=1988 /prefetch:11 /pfhostedapp:9c3f38f8d4beadf8882fd777de676b889b63c50a","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","6.578125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6032","8",,"False","2/6/2026 8:21:13 AM",,"9772",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21392","21392","17850368","17850368","878032","878032","30240768","30240768","58261504","58261504","2358891978752","954933248","True","Normal","17850368","17850368","4095","1",,"System.Diagnostics.ProcessThreadCollection","344","2358743273472","806227968","False",,,,"15470592","15470592",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:02.7343750","00:00:06.5781250","00:00:03.8437500","msedgewebview2","0","","True",,
"msedgewebview2","1","1499","2411038273536","50692096","51142656","61656","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2601.57101.0 --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=6092.10640.2321975315355947809 /pfhostedapp:9c3f38f8d4beadf8882fd777de676b889b63c50a","System.Diagnostics.Process (M365Copilot)","Microsoft Corporation","19.328125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5484","8",,"False","2/6/2026 8:21:13 AM",,"10520",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","61656","61656","51142656","51142656","1261352","1261352","57913344","57913344","157081600","157081600","2411198844928","1722191872","True","Normal","51142656","51142656","4095","1",,"System.Diagnostics.ProcessThreadCollection","1499","2411038273536","1561620480","False",,,,"50692096","50692096",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:11.2812500","00:00:19.3281250","00:00:08.0468750","msedgewebview2","0","","True",,
"msedgewebview2","1","157","2306627596288","12771328","2568192","10480","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView /prefetch:4 /pfhostedapp:9c3f38f8d4beadf8882fd777de676b889b63c50a --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\StevePaylor\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.110 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.104 --initial-client-data=0x174,0x178,0x17c,0x150,0x184,0x7ff97c082c98,0x7ff97c082ca4,0x7ff97c082cb0","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","0.03125","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3048","8",,"False","2/6/2026 8:21:13 AM",,"10992",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10480","10480","2568192","2568192","126160","126160","2797568","2797568","12906496","12906496","2306694705152","297267200","True","Normal","2568192","2568192","4095","1",,"System.Diagnostics.ProcessThreadCollection","157","2306627596288","230158336","False",,,,"12771328","12771328",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.0156250","00:00:00.0312500","00:00:00.0156250","msedgewebview2","0","","True",,
"msedgewebview2","1","1221","2410952495104","138248192","44670976","57624","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.104)"" --lang=en-US --mojo-named-platform-channel-pipe=10264.11084.11365506199334926120 /pfhostedapp:a7258a750a50fb2551d37c97d163f765fed83665","System.Diagnostics.Process (SearchHost)","Microsoft Corporation","37.546875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5372","8",,"False","2/6/2026 8:18:43 AM",,"11176",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","57624","57624","44670976","44670976","1198936","1198936","48078848","48078848","139431936","139431936","2411074924544","1598271488","True","Normal","44670976","44670976","4095","1",,"System.Diagnostics.ProcessThreadCollection","1221","2410952495104","1475842048","False",,,,"138248192","138248192",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:17.2187500","00:00:37.5468750","00:00:20.3281250","msedgewebview2","0","","True",,
"msedgewebview2","1","506","2359070117888","85168128","68579328","26656","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.104)"" --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --always-read-main-dll --metrics-shmem-handle=1728,i,12821253550365808157,11464463428752002824,262144 --field-trial-handle=1888,i,13806838346119116514,17053717569269816408,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1884 /prefetch:2 /pfhostedapp:a7258a750a50fb2551d37c97d163f765fed83665","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","1.171875","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5616","10",,"False","2/6/2026 8:18:44 AM",,"11316",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26656","26656","68579328","68579328","1313400","1313400","72335360","72335360","92196864","92196864","2359241232384","1304186880","True","AboveNormal","68579328","68579328","4095","1",,"System.Diagnostics.ProcessThreadCollection","506","2359070117888","1133072384","False",,,,"85168128","85168128",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.6406250","00:00:01.1718750","00:00:00.5312500","msedgewebview2","0","","True",,
"msedgewebview2","1","360","2358762160128","44609536","13930496","20848","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.104\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7705) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 144.0.3719.104)"" --user-data-dir=""C:\Users\StevePaylor\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --always-read-main-dll --metrics-shmem-handle=2028,i,8331401880982051508,9943390381632831646,524288 --field-trial-handle=1888,i,13806838346119116514,17053717569269816408,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2132 /prefetch:11 /pfhostedapp:a7258a750a50fb2551d37c97d163f765fed83665","System.Diagnostics.Process (msedgewebview2)","Microsoft Corporation","1.34375","144.0.3719.104","144.0.3719.104","Microsoft Edge WebView2","Microsoft Edge WebView2","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2460","8",,"False","2/6/2026 8:18:44 AM",,"11320",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20848","20848","13930496","13930496","881960","881960","14749696","14749696","45260800","45260800","2358845485056","908439552","True","Normal","13930496","13930496","4095","1",,"System.Diagnostics.ProcessThreadCollection","360","2358762160128","825114624","False",,,,"44609536","44609536",,"System.Diagnostics.ProcessModule (msedgewebview2.exe)","00:00:00.7500000","00:00:01.3437500","00:00:00.5937500","msedgewebview2","0","","True",,
